Date,Time,Product ID,Quantity
02-12-15,2:15:00 PM,22,3
08-01-15,9:49:00 AM,13,6
20-05-15,3:36:00 PM,32,9
06-06-14,3:52:00 PM,4,9
30-04-13,4:28:00 PM,37,7
03-12-15,4:34:00 PM,15,4
23-02-16,10:39:00 AM,18,4
10-01-13,11:50:00 AM,5,6
07-04-13,4:28:00 PM,1,9
12-01-15,2:44:00 PM,32,9
01-11-15,9:12:00 AM,24,1
30-07-15,2:04:00 PM,33,4
23-09-16,4:54:00 PM,38,10
04-01-17,10:41:00 AM,56,1
17-08-14,11:15:00 AM,51,9
17-02-15,2:22:00 PM,31,5
24-08-16,12:24:00 PM,3,10
09-02-15,2:30:00 PM,12,3
04-05-16,12:54:00 PM,20,7
10-07-16,3:00:00 PM,52,4
17-02-15,10:54:00 AM,49,9
03-11-13,12:06:00 PM,21,3
12-03-13,1:08:00 PM,52,8
01-09-13,9:48:00 AM,22,3
27-09-16,2:09:00 PM,29,5
21-06-13,2:40:00 PM,1,4
19-11-15,1:00:00 PM,25,7
08-05-14,1:03:00 PM,8,10
07-11-15,3:50:00 PM,39,6
18-06-14,11:11:00 AM,18,3
19-10-14,9:47:00 AM,38,8
10-04-14,11:33:00 AM,26,7
17-10-16,9:03:00 AM,29,3
27-12-13,9:04:00 AM,11,3
05-09-16,4:56:00 PM,53,3
29-12-16,4:41:00 PM,7,5
25-06-14,3:08:00 PM,26,5
02-01-14,12:03:00 PM,23,5
20-10-16,11:57:00 AM,2,6
24-08-15,4:29:00 PM,41,6
06-10-15,11:23:00 AM,2,7
15-09-15,10:42:00 AM,16,10
21-10-16,1:59:00 PM,43,5
18-10-15,12:05:00 PM,12,6
02-06-13,10:43:00 AM,56,6
17-06-14,1:26:00 PM,1,4
17-01-17,10:26:00 AM,17,7
29-10-16,12:37:00 PM,44,1
27-10-14,12:37:00 PM,48,10
14-11-14,3:34:00 PM,10,6
13-08-15,10:16:00 AM,53,6
20-01-17,3:23:00 PM,52,6
11-09-15,11:09:00 AM,41,5
01-10-13,2:49:00 PM,24,7
13-01-17,10:55:00 AM,44,3
14-07-16,9:52:00 AM,56,8
31-03-13,12:13:00 PM,35,6
04-07-14,9:22:00 AM,22,9
23-01-13,12:51:00 PM,42,7
15-06-13,2:32:00 PM,52,3
22-06-13,9:03:00 AM,31,6
29-08-14,11:07:00 AM,56,3
18-09-16,9:43:00 AM,32,6
09-02-16,2:05:00 PM,30,1
01-01-16,1:07:00 PM,13,10
13-03-14,12:25:00 PM,51,1
03-05-15,4:09:00 PM,27,3
20-09-15,11:36:00 AM,54,2
19-11-16,11:30:00 AM,43,7
10-02-16,1:21:00 PM,37,8
31-10-16,12:11:00 PM,34,2
31-10-14,11:56:00 AM,4,4
04-07-16,10:06:00 AM,13,5
22-04-16,1:07:00 PM,1,5
22-06-16,10:20:00 AM,27,3
29-09-16,2:07:00 PM,23,10
26-01-16,2:26:00 PM,33,5
24-07-16,3:37:00 PM,50,6
10-03-13,11:27:00 AM,39,6
03-03-16,9:04:00 AM,29,3
18-01-14,3:46:00 PM,6,4
30-03-16,2:49:00 PM,19,9
13-10-13,12:08:00 PM,35,7
06-05-15,12:22:00 PM,10,9
04-01-15,12:09:00 PM,55,3
08-11-15,12:22:00 PM,47,7
07-01-16,9:35:00 AM,29,3
23-11-13,10:14:00 AM,38,9
11-02-14,2:58:00 PM,23,5
11-06-15,3:07:00 PM,9,5
01-01-16,9:40:00 AM,3,8
05-06-16,12:06:00 PM,38,5
29-10-13,3:22:00 PM,36,9
11-07-16,10:39:00 AM,29,4
29-08-13,4:38:00 PM,20,2
18-03-13,3:25:00 PM,2,8
30-12-15,3:31:00 PM,12,6
10-01-16,2:17:00 PM,6,5
15-12-13,2:11:00 PM,13,1
24-01-16,10:44:00 AM,46,9
27-02-16,4:50:00 PM,11,6
22-09-16,3:11:00 PM,7,10
27-10-13,10:28:00 AM,20,7
07-01-17,3:56:00 PM,3,10
17-01-14,11:19:00 AM,54,8
29-09-13,3:35:00 PM,9,10
23-04-16,1:04:00 PM,10,5
01-02-14,11:27:00 AM,31,10
06-07-16,4:39:00 PM,37,1
17-03-16,1:16:00 PM,8,5
28-06-15,12:37:00 PM,50,4
25-12-13,9:54:00 AM,16,10
31-03-15,10:57:00 AM,55,2
30-06-15,12:06:00 PM,35,2
13-12-13,9:48:00 AM,1,4
06-11-16,4:08:00 PM,12,7
23-01-13,3:41:00 PM,1,4
17-07-13,2:45:00 PM,47,10
02-11-15,9:32:00 AM,51,3
05-11-14,12:49:00 PM,22,2
10-06-16,10:35:00 AM,42,5
03-04-16,4:55:00 PM,10,1
31-05-13,2:03:00 PM,3,1
20-03-13,3:14:00 PM,22,2
06-06-15,1:51:00 PM,20,8
15-12-14,11:53:00 AM,10,9
25-10-14,2:29:00 PM,22,10
10-07-15,3:13:00 PM,53,10
16-09-15,9:16:00 AM,57,4
09-05-14,11:37:00 AM,18,4
01-01-14,2:26:00 PM,45,2
21-11-16,4:03:00 PM,50,8
15-06-16,4:25:00 PM,46,9
18-06-15,3:38:00 PM,8,8
08-01-14,4:27:00 PM,23,8
13-04-16,12:37:00 PM,55,9
09-05-16,1:37:00 PM,6,1
18-05-16,12:14:00 PM,47,4
28-08-16,10:10:00 AM,43,5
19-06-13,10:32:00 AM,35,7
19-02-14,1:06:00 PM,21,2
30-07-16,10:43:00 AM,26,3
15-01-15,11:37:00 AM,10,7
17-09-15,10:00:00 AM,5,10
31-01-14,1:33:00 PM,13,9
02-03-13,1:11:00 PM,16,8
10-06-14,9:06:00 AM,20,7
19-12-13,2:44:00 PM,55,4
31-10-15,2:15:00 PM,31,2
11-10-14,10:30:00 AM,46,10
17-12-13,4:13:00 PM,51,4
25-11-14,12:21:00 PM,43,5
17-11-14,3:05:00 PM,38,3
05-03-13,10:35:00 AM,17,9
17-05-14,9:47:00 AM,51,1
27-03-13,11:11:00 AM,56,5
08-01-13,9:23:00 AM,25,4
14-01-13,1:41:00 PM,27,3
30-11-14,2:04:00 PM,57,3
07-08-14,12:16:00 PM,50,5
27-09-14,4:31:00 PM,13,4
10-10-16,3:11:00 PM,20,10
29-01-16,2:47:00 PM,18,4
20-06-16,10:57:00 AM,50,9
01-06-16,9:33:00 AM,33,1
23-04-14,3:20:00 PM,42,1
26-01-15,12:09:00 PM,37,1
14-03-14,3:31:00 PM,29,1
03-04-15,12:09:00 PM,19,8
01-05-14,11:28:00 AM,13,6
14-09-15,10:10:00 AM,6,3
18-12-15,9:56:00 AM,1,8
17-06-15,1:44:00 PM,29,7
15-05-16,4:15:00 PM,25,5
20-03-15,10:55:00 AM,17,6
19-05-14,4:35:00 PM,32,1
01-07-16,1:12:00 PM,5,8
05-05-14,11:17:00 AM,17,8
08-12-16,2:48:00 PM,57,7
26-01-14,4:12:00 PM,31,8
12-07-13,9:53:00 AM,17,1
21-01-17,4:43:00 PM,1,6
28-05-14,10:38:00 AM,26,5
07-06-14,2:18:00 PM,25,9
05-04-14,11:53:00 AM,41,5
10-10-13,10:50:00 AM,2,5
31-05-15,4:08:00 PM,17,1
21-01-13,12:27:00 PM,42,10
14-12-14,9:18:00 AM,12,6
11-05-16,11:52:00 AM,41,1
16-03-15,3:58:00 PM,54,2
12-11-13,4:22:00 PM,35,9
23-04-13,3:57:00 PM,19,7
14-12-16,1:28:00 PM,37,10
06-12-15,12:52:00 PM,34,1
15-01-14,4:10:00 PM,8,10
27-01-16,10:30:00 AM,13,9
04-07-15,12:42:00 PM,42,3
21-06-16,9:29:00 AM,20,5
08-05-16,4:19:00 PM,4,4
06-09-16,4:54:00 PM,56,2
11-12-13,1:23:00 PM,26,5
31-05-15,1:04:00 PM,29,10
20-12-16,9:54:00 AM,37,8
28-07-16,12:15:00 PM,43,10
07-01-15,3:45:00 PM,38,2
05-11-16,2:50:00 PM,23,9
09-05-16,9:22:00 AM,24,3
15-03-16,9:00:00 AM,46,9
30-06-16,1:02:00 PM,28,8
01-05-16,3:16:00 PM,35,7
12-10-13,9:09:00 AM,42,4
24-02-15,10:20:00 AM,43,7
01-05-14,11:45:00 AM,13,4
01-06-13,3:54:00 PM,17,6
14-06-13,10:56:00 AM,33,5
03-08-14,10:40:00 AM,41,7
18-04-16,11:24:00 AM,2,1
03-07-14,4:16:00 PM,53,2
05-07-14,11:21:00 AM,38,3
14-06-15,12:15:00 PM,40,10
25-05-15,12:29:00 PM,15,7
22-12-14,1:05:00 PM,46,1
03-04-15,4:15:00 PM,2,1
25-01-15,4:33:00 PM,12,2
20-02-13,10:31:00 AM,55,1
20-01-16,10:43:00 AM,44,4
14-02-13,10:29:00 AM,3,8
22-05-16,10:45:00 AM,30,5
10-03-16,9:45:00 AM,22,6
26-06-16,1:13:00 PM,31,10
02-06-16,11:14:00 AM,2,6
02-02-16,11:46:00 AM,32,9
24-02-15,11:25:00 AM,7,3
19-02-13,4:32:00 PM,27,1
03-12-13,3:12:00 PM,14,6
03-12-13,10:27:00 AM,12,10
05-09-15,10:38:00 AM,52,7
27-06-14,3:34:00 PM,53,10
21-12-16,12:29:00 PM,49,8
23-01-15,4:52:00 PM,42,4
10-11-15,2:43:00 PM,12,6
31-05-14,4:35:00 PM,11,6
21-01-15,10:51:00 AM,50,6
07-11-13,9:42:00 AM,11,3
07-01-14,3:26:00 PM,27,5
30-08-15,1:40:00 PM,57,1
11-08-13,11:45:00 AM,40,1
22-05-15,9:09:00 AM,48,6
08-01-14,1:08:00 PM,6,7
11-09-13,12:42:00 PM,32,2
12-06-13,12:53:00 PM,43,10
23-11-14,10:59:00 AM,55,9
23-09-16,1:30:00 PM,11,5
25-12-13,9:31:00 AM,43,6
13-08-13,10:03:00 AM,46,5
04-08-16,11:56:00 AM,34,9
24-10-14,3:21:00 PM,48,10
05-08-16,12:14:00 PM,2,10
27-12-15,2:27:00 PM,7,4
16-09-16,3:39:00 PM,52,10
19-07-13,1:46:00 PM,30,2
03-08-13,9:59:00 AM,41,7
09-09-16,9:48:00 AM,33,3
24-03-13,4:52:00 PM,12,9
10-01-16,2:57:00 PM,49,1
29-01-14,1:31:00 PM,23,6
24-08-14,1:14:00 PM,10,1
25-06-16,12:18:00 PM,29,8
02-05-13,3:43:00 PM,47,6
16-03-14,10:01:00 AM,19,10
07-10-15,1:53:00 PM,33,3
04-01-16,12:45:00 PM,41,7
06-04-16,10:15:00 AM,10,4
11-10-13,2:30:00 PM,16,1
22-11-14,4:58:00 PM,54,6
27-07-16,2:10:00 PM,35,2
10-11-15,10:07:00 AM,4,6
28-07-14,9:03:00 AM,16,5
14-05-13,12:27:00 PM,3,7
28-10-13,2:36:00 PM,49,9
23-01-15,12:31:00 PM,36,4
03-05-15,10:59:00 AM,33,5
20-01-13,4:08:00 PM,4,4
09-11-16,4:56:00 PM,45,5
12-08-13,2:26:00 PM,18,9
03-08-13,11:25:00 AM,1,3
10-12-15,4:51:00 PM,19,4
18-04-14,12:01:00 PM,39,1
22-01-17,1:52:00 PM,33,6
08-10-13,9:35:00 AM,7,6
13-03-13,10:50:00 AM,37,8
17-12-15,2:20:00 PM,2,8
22-07-16,12:32:00 PM,41,7
08-12-16,10:31:00 AM,10,2
12-02-16,1:49:00 PM,35,5
30-12-16,3:50:00 PM,34,1
14-11-14,11:47:00 AM,12,1
12-07-15,10:58:00 AM,23,6
25-01-15,2:43:00 PM,33,3
16-03-14,1:05:00 PM,29,4
10-05-15,3:56:00 PM,17,6
08-05-15,4:30:00 PM,14,5
18-11-15,11:53:00 AM,41,2
13-08-16,1:33:00 PM,19,5
18-12-13,10:06:00 AM,1,1
02-05-16,9:10:00 AM,32,6
08-11-16,12:26:00 PM,42,6
18-07-13,11:43:00 AM,20,9
27-10-14,10:11:00 AM,18,8
15-02-15,2:40:00 PM,9,9
16-09-15,9:28:00 AM,30,1
03-07-16,11:18:00 AM,8,8
19-11-13,11:29:00 AM,31,2
16-09-14,11:00:00 AM,25,5
01-11-16,3:08:00 PM,11,7
06-01-15,2:27:00 PM,53,1
25-12-13,9:37:00 AM,37,7
20-02-15,3:34:00 PM,36,7
16-12-15,3:15:00 PM,33,5
06-03-16,3:05:00 PM,56,7
15-08-13,4:02:00 PM,52,6
16-07-13,2:01:00 PM,47,10
11-04-14,3:38:00 PM,47,5
30-04-14,4:09:00 PM,3,5
27-10-16,3:53:00 PM,45,10
06-07-13,11:22:00 AM,20,3
04-08-16,11:41:00 AM,15,2
15-09-14,3:47:00 PM,56,6
30-04-13,10:55:00 AM,15,1
16-09-15,3:19:00 PM,6,6
22-08-15,3:47:00 PM,46,6
03-12-14,12:41:00 PM,32,8
19-04-13,9:15:00 AM,53,4
26-01-13,9:08:00 AM,20,7
10-02-14,11:51:00 AM,4,8
05-06-16,4:35:00 PM,31,2
06-09-13,1:03:00 PM,11,7
04-02-13,4:25:00 PM,33,7
03-03-16,10:28:00 AM,30,4
04-04-15,1:28:00 PM,48,9
31-08-16,2:59:00 PM,9,7
09-07-13,2:03:00 PM,56,9
16-08-13,3:00:00 PM,23,10
01-12-13,1:49:00 PM,26,1
27-12-16,10:59:00 AM,31,10
03-01-14,2:11:00 PM,46,2
04-08-15,11:57:00 AM,53,4
04-01-16,12:29:00 PM,8,4
13-12-16,11:46:00 AM,23,10
10-08-15,1:03:00 PM,26,5
17-10-13,3:44:00 PM,1,8
12-01-16,1:22:00 PM,16,7
26-06-13,12:13:00 PM,13,5
08-09-14,11:52:00 AM,54,5
25-09-14,11:51:00 AM,37,4
12-08-14,3:39:00 PM,4,1
24-06-14,9:31:00 AM,36,3
14-02-15,10:22:00 AM,27,6
24-04-13,9:25:00 AM,57,6
06-09-16,1:00:00 PM,14,4
15-05-16,11:33:00 AM,47,7
01-10-16,9:55:00 AM,37,8
10-02-13,3:01:00 PM,27,3
02-09-15,2:59:00 PM,48,10
05-01-17,9:17:00 AM,52,2
10-03-16,12:53:00 PM,4,4
31-12-14,1:19:00 PM,57,2
14-03-15,10:46:00 AM,8,7
19-05-15,1:33:00 PM,34,5
26-09-13,4:49:00 PM,25,4
05-04-16,3:22:00 PM,15,6
26-11-14,10:43:00 AM,57,2
24-07-15,9:49:00 AM,50,2
10-11-14,3:28:00 PM,46,7
02-03-15,4:55:00 PM,44,8
30-01-13,11:49:00 AM,54,8
17-11-16,4:49:00 PM,45,2
07-07-13,4:24:00 PM,13,1
10-02-13,9:30:00 AM,2,7
15-03-14,9:28:00 AM,6,3
19-02-14,11:50:00 AM,23,6
21-01-13,9:50:00 AM,53,7
11-10-16,11:30:00 AM,8,3
15-07-14,10:25:00 AM,23,6
21-09-15,10:59:00 AM,2,9
01-03-14,4:45:00 PM,44,8
03-03-16,2:13:00 PM,14,8
07-05-15,3:20:00 PM,38,9
15-05-16,11:06:00 AM,11,3
02-01-15,11:27:00 AM,25,1
17-06-15,1:23:00 PM,20,10
13-11-16,11:53:00 AM,31,2
21-01-16,4:57:00 PM,44,5
10-08-15,2:34:00 PM,9,4
14-11-16,1:39:00 PM,8,9
26-03-14,10:14:00 AM,45,4
11-09-13,12:17:00 PM,11,3
05-06-15,9:01:00 AM,45,5
11-07-13,3:41:00 PM,39,7
25-11-15,1:38:00 PM,22,2
26-07-13,1:33:00 PM,31,4
16-07-14,12:11:00 PM,37,8
18-04-14,10:39:00 AM,33,4
18-12-13,3:04:00 PM,35,9
03-04-14,12:41:00 PM,45,1
30-05-16,2:59:00 PM,23,3
17-11-15,4:57:00 PM,39,10
13-11-16,11:06:00 AM,53,3
05-07-13,1:48:00 PM,11,4
08-08-14,2:27:00 PM,35,9
19-08-15,10:37:00 AM,4,1
19-03-13,12:03:00 PM,33,5
29-03-13,9:55:00 AM,51,9
22-06-13,3:46:00 PM,18,10
30-12-13,11:54:00 AM,14,6
19-09-15,12:36:00 PM,6,9
06-11-13,1:58:00 PM,6,10
10-11-16,2:46:00 PM,13,1
07-08-13,11:24:00 AM,42,1
26-04-14,11:41:00 AM,7,6
01-07-16,1:11:00 PM,9,5
07-04-15,10:43:00 AM,48,4
23-02-13,3:22:00 PM,44,3
13-08-15,2:03:00 PM,57,6
16-12-16,9:22:00 AM,19,4
14-12-14,1:25:00 PM,21,3
30-05-13,10:08:00 AM,31,5
11-08-13,3:54:00 PM,37,5
17-08-14,4:09:00 PM,23,1
05-12-16,3:51:00 PM,33,6
08-12-16,4:28:00 PM,21,8
22-05-14,3:07:00 PM,37,1
27-03-14,9:58:00 AM,56,1
08-04-13,11:50:00 AM,18,5
07-11-13,1:46:00 PM,13,9
16-04-13,12:26:00 PM,22,8
25-11-14,3:45:00 PM,27,6
21-04-15,3:50:00 PM,36,9
22-10-16,1:57:00 PM,48,2
08-02-13,1:57:00 PM,1,6
26-09-16,3:48:00 PM,3,4
19-09-16,1:33:00 PM,46,8
07-03-14,3:38:00 PM,3,5
24-11-15,2:03:00 PM,5,3
16-05-15,3:30:00 PM,2,8
24-07-13,12:56:00 PM,56,1
15-02-14,3:41:00 PM,21,8
11-06-14,11:57:00 AM,24,5
16-12-13,2:40:00 PM,4,6
16-02-16,12:51:00 PM,49,4
11-06-15,2:33:00 PM,20,9
24-12-16,3:14:00 PM,31,7
30-12-13,10:38:00 AM,5,8
18-10-13,2:23:00 PM,56,10
19-06-14,2:22:00 PM,46,2
01-08-15,3:59:00 PM,13,8
19-07-15,10:06:00 AM,43,1
28-11-13,9:54:00 AM,11,1
09-08-14,12:23:00 PM,2,10
24-01-14,1:24:00 PM,40,1
30-01-14,9:13:00 AM,28,8
11-07-13,1:22:00 PM,44,8
12-01-14,4:14:00 PM,45,6
05-09-13,4:40:00 PM,26,8
13-01-17,2:43:00 PM,6,8
26-08-13,11:04:00 AM,18,7
14-12-15,1:12:00 PM,12,4
28-02-15,3:32:00 PM,34,1
29-07-14,2:55:00 PM,10,2
30-08-15,9:11:00 AM,20,7
18-05-15,10:58:00 AM,15,8
19-11-15,2:43:00 PM,36,3
03-08-13,4:04:00 PM,17,2
02-04-13,10:57:00 AM,25,8
17-09-16,2:37:00 PM,27,7
08-12-13,1:16:00 PM,10,9
30-11-16,10:07:00 AM,31,1
21-12-14,11:35:00 AM,14,9
20-08-13,3:28:00 PM,20,3
16-12-14,9:40:00 AM,49,8
03-04-14,10:38:00 AM,20,9
08-02-16,1:56:00 PM,30,10
17-09-13,12:52:00 PM,27,5
02-10-15,2:00:00 PM,4,7
03-07-16,11:58:00 AM,56,9
22-05-16,2:46:00 PM,23,7
06-03-13,3:22:00 PM,29,1
30-10-16,1:14:00 PM,10,3
18-02-13,11:29:00 AM,4,1
30-12-14,12:23:00 PM,27,9
21-04-13,2:50:00 PM,16,6
08-07-16,1:11:00 PM,55,6
11-07-15,11:01:00 AM,47,6
27-04-13,10:16:00 AM,23,6
17-07-14,12:26:00 PM,24,6
08-08-16,3:30:00 PM,36,6
26-07-16,3:02:00 PM,38,1
04-09-13,11:03:00 AM,5,4
01-06-16,10:43:00 AM,9,4
11-06-14,10:32:00 AM,9,4
22-10-14,1:24:00 PM,19,4
28-06-13,12:19:00 PM,39,10
11-08-13,12:06:00 PM,8,4
22-01-15,4:02:00 PM,9,7
21-11-15,10:27:00 AM,11,3
01-06-15,3:35:00 PM,57,9
13-04-16,2:37:00 PM,34,2
05-04-15,11:37:00 AM,44,6
09-06-16,12:20:00 PM,21,1
17-12-15,4:15:00 PM,56,3
21-09-16,12:16:00 PM,51,7
01-01-17,3:18:00 PM,56,7
04-12-14,1:36:00 PM,22,2
09-05-16,9:17:00 AM,17,1
12-09-13,3:53:00 PM,37,5
01-05-16,12:49:00 PM,16,4
24-02-15,10:56:00 AM,45,5
06-08-15,4:24:00 PM,24,8
12-09-14,1:20:00 PM,54,4
26-08-13,11:58:00 AM,18,9
09-07-16,3:16:00 PM,23,5
17-09-13,3:43:00 PM,20,9
17-12-14,9:31:00 AM,36,8
08-08-14,10:54:00 AM,14,6
13-11-16,11:30:00 AM,54,8
06-01-14,10:22:00 AM,47,7
25-05-13,11:37:00 AM,38,4
01-10-14,12:40:00 PM,41,3
09-09-13,11:15:00 AM,11,4
01-11-13,10:06:00 AM,14,9
05-11-15,3:02:00 PM,7,3
13-05-16,9:52:00 AM,54,6
28-07-13,2:07:00 PM,17,10
01-01-16,9:11:00 AM,57,10
30-10-13,1:34:00 PM,2,4
20-02-14,11:50:00 AM,35,3
07-07-15,4:13:00 PM,17,5
12-07-13,2:25:00 PM,25,6
25-08-14,3:23:00 PM,47,2
23-12-13,11:36:00 AM,46,5
16-07-13,11:10:00 AM,15,1
03-01-16,3:12:00 PM,28,5
19-01-14,9:36:00 AM,3,4
28-09-15,4:08:00 PM,7,6
09-03-16,4:35:00 PM,18,5
23-05-16,1:35:00 PM,35,1
22-06-15,12:22:00 PM,32,9
31-10-15,12:48:00 PM,12,7
05-01-15,2:17:00 PM,50,7
17-06-15,3:24:00 PM,29,6
28-11-14,1:57:00 PM,15,5
19-12-16,4:11:00 PM,40,6
15-05-13,2:30:00 PM,30,8
31-12-14,12:17:00 PM,16,7
28-01-14,3:17:00 PM,45,9
09-04-13,12:57:00 PM,10,6
29-01-17,12:43:00 PM,17,2
07-08-14,3:54:00 PM,54,1
02-06-14,12:26:00 PM,32,2
13-06-13,2:49:00 PM,11,7
01-06-16,10:25:00 AM,20,6
31-08-16,10:22:00 AM,41,6
17-05-15,9:39:00 AM,22,3
08-01-13,10:55:00 AM,14,2
08-10-13,3:41:00 PM,6,10
14-05-13,11:41:00 AM,42,3
12-04-14,10:11:00 AM,22,1
21-10-14,10:19:00 AM,27,7
22-03-15,11:10:00 AM,23,2
31-08-14,4:12:00 PM,26,3
02-03-16,4:43:00 PM,45,4
29-04-16,4:54:00 PM,4,5
04-06-15,2:21:00 PM,7,2
08-11-15,11:51:00 AM,29,7
19-12-13,11:52:00 AM,29,3
11-09-14,10:46:00 AM,55,10
25-06-13,2:10:00 PM,43,1
02-05-15,11:41:00 AM,56,3
05-01-14,12:48:00 PM,25,3
02-08-15,9:20:00 AM,57,4
10-06-13,3:01:00 PM,52,1
17-12-13,3:57:00 PM,43,1
21-12-15,1:44:00 PM,28,7
20-02-13,3:08:00 PM,34,3
02-11-14,11:44:00 AM,19,6
28-10-15,3:33:00 PM,28,2
07-01-13,11:52:00 AM,18,1
30-10-14,3:59:00 PM,7,7
19-01-17,9:41:00 AM,52,1
29-09-14,1:09:00 PM,11,10
12-01-17,2:48:00 PM,39,8
10-11-13,12:04:00 PM,46,7
29-09-16,4:30:00 PM,16,6
15-09-14,4:55:00 PM,54,9
21-08-14,3:02:00 PM,24,9
19-07-16,4:55:00 PM,2,4
16-09-15,3:54:00 PM,47,3
12-04-14,2:46:00 PM,55,1
14-02-13,1:53:00 PM,50,3
18-05-13,4:13:00 PM,14,1
19-08-13,10:01:00 AM,13,6
01-01-14,9:36:00 AM,50,7
18-04-15,3:29:00 PM,20,4
28-10-15,11:48:00 AM,26,4
18-12-16,11:57:00 AM,43,2
24-08-16,10:32:00 AM,41,4
21-10-15,11:37:00 AM,35,8
16-06-15,10:41:00 AM,46,1
27-10-16,1:29:00 PM,38,7
23-09-14,3:45:00 PM,32,10
01-02-14,12:12:00 PM,32,10
18-02-13,9:55:00 AM,20,7
10-12-16,10:56:00 AM,26,9
02-08-13,11:57:00 AM,38,10
31-12-14,12:24:00 PM,11,4
05-07-13,1:00:00 PM,47,9
19-06-16,1:15:00 PM,26,9
05-08-14,3:46:00 PM,35,9
16-09-15,3:15:00 PM,31,3
26-04-14,3:48:00 PM,51,7
13-11-13,4:01:00 PM,9,2
16-10-15,4:43:00 PM,50,8
08-02-15,2:41:00 PM,9,6
28-06-13,11:53:00 AM,32,6
28-02-15,1:24:00 PM,15,4
17-10-16,10:33:00 AM,23,8
02-10-15,4:37:00 PM,48,1
23-02-14,4:09:00 PM,12,6
17-04-15,12:45:00 PM,13,6
16-01-13,9:45:00 AM,49,7
28-02-14,4:57:00 PM,19,1
14-03-14,9:43:00 AM,31,1
05-04-13,12:45:00 PM,30,4
21-10-16,2:38:00 PM,21,9
11-09-15,1:51:00 PM,38,10
23-06-16,4:22:00 PM,14,5
22-03-15,11:53:00 AM,29,1
11-10-16,11:57:00 AM,50,2
13-05-15,4:41:00 PM,30,5
19-08-16,12:56:00 PM,7,6
15-04-16,1:07:00 PM,11,4
24-05-14,1:07:00 PM,1,3
22-01-16,10:55:00 AM,42,3
03-07-14,2:13:00 PM,31,5
03-03-14,2:39:00 PM,46,1
17-04-14,9:45:00 AM,13,10
01-01-15,1:14:00 PM,2,8
17-09-14,11:17:00 AM,21,4
08-12-16,1:18:00 PM,56,1
26-11-14,1:27:00 PM,11,8
25-08-13,4:30:00 PM,36,5
29-09-14,4:04:00 PM,38,1
16-10-14,9:57:00 AM,57,1
20-08-14,3:58:00 PM,12,2
26-02-16,2:50:00 PM,7,2
23-07-13,4:13:00 PM,15,9
30-12-14,1:34:00 PM,29,2
23-06-15,9:10:00 AM,37,10
27-06-15,9:07:00 AM,12,10
29-07-14,11:25:00 AM,36,2
06-01-13,11:06:00 AM,30,3
20-08-14,2:01:00 PM,39,2
19-08-15,2:19:00 PM,35,10
21-06-16,10:43:00 AM,46,6
25-04-14,10:24:00 AM,16,7
16-02-16,1:20:00 PM,49,6
08-01-17,12:24:00 PM,16,6
26-03-13,3:10:00 PM,26,3
28-08-13,12:25:00 PM,21,1
30-03-16,1:58:00 PM,42,2
26-04-16,11:07:00 AM,40,1
04-11-14,1:59:00 PM,20,1
06-10-16,2:21:00 PM,44,5
10-03-16,3:35:00 PM,56,2
18-01-13,10:43:00 AM,2,9
01-03-16,12:48:00 PM,3,10
27-10-13,2:23:00 PM,8,6
30-06-15,2:32:00 PM,40,9
05-07-14,11:40:00 AM,49,6
27-01-14,4:31:00 PM,55,7
17-01-15,3:14:00 PM,2,7
29-01-14,2:50:00 PM,27,6
16-01-13,3:47:00 PM,12,7
18-10-16,3:50:00 PM,18,2
22-05-16,1:38:00 PM,50,7
14-09-16,1:42:00 PM,27,1
23-08-13,1:45:00 PM,10,6
19-11-14,11:38:00 AM,17,10
28-12-16,11:04:00 AM,14,5
24-01-14,11:49:00 AM,25,3
02-07-14,11:09:00 AM,27,10
18-08-15,3:44:00 PM,25,2
04-06-13,12:53:00 PM,10,4
19-10-13,10:35:00 AM,34,6
16-10-13,10:02:00 AM,39,5
18-07-16,12:16:00 PM,10,5
21-01-16,9:56:00 AM,8,9
01-04-15,2:24:00 PM,10,10
22-08-13,11:39:00 AM,40,3
14-10-13,3:36:00 PM,18,5
22-03-13,1:57:00 PM,32,7
12-12-14,4:17:00 PM,38,1
15-09-15,9:15:00 AM,9,5
08-10-15,3:40:00 PM,25,8
31-08-14,2:44:00 PM,25,6
09-11-14,3:30:00 PM,2,4
26-01-13,4:27:00 PM,27,6
26-03-14,2:18:00 PM,7,8
15-11-15,12:05:00 PM,44,6
02-02-13,3:15:00 PM,35,4
21-10-14,12:49:00 PM,2,3
02-02-14,9:54:00 AM,7,9
09-12-16,1:14:00 PM,37,8
23-06-13,3:47:00 PM,3,8
26-10-14,12:48:00 PM,51,8
12-10-13,4:00:00 PM,52,3
05-01-16,12:06:00 PM,17,5
05-03-13,2:12:00 PM,1,4
13-04-16,12:14:00 PM,25,7
03-03-13,1:42:00 PM,9,10
30-11-16,4:12:00 PM,17,1
01-04-13,1:43:00 PM,22,5
29-08-13,4:14:00 PM,16,10
19-12-15,12:57:00 PM,13,10
20-09-16,3:21:00 PM,44,9
30-12-13,10:22:00 AM,46,3
06-10-16,3:47:00 PM,55,5
06-05-16,3:48:00 PM,2,4
12-11-16,9:28:00 AM,22,5
09-11-14,1:48:00 PM,12,5
29-01-16,2:19:00 PM,7,6
29-11-16,2:43:00 PM,6,3
17-08-13,10:51:00 AM,48,2
18-06-15,1:05:00 PM,19,7
15-06-14,1:12:00 PM,36,10
